648,2017-243Invictus GamingJD Gaming,LPL
649,2017-241Suning GamingInvictus Gaming,LPL
650,2017-242Invictus GamingSuning Gaming,LPL
651,2017-243Suning GamingInvictus Gaming,LPL
652,2017-241JD GamingSnake Esports,LPL
653,2017-242JD GamingSnake Esports,LPL
654,2017-241Team WELGD Gaming,LPL
655,2017-242LGD GamingTeam WE,LPL
656,2017-243Team WELGD Gaming,LPL
657,2017-241EDward GamingRoyal Never Give Up,LPL
658,2017-242EDward GamingRoyal Never Give Up,LPL
659,2017-241NewbeeTeam WE,LPL
660,2017-242Team WENewbee,LPL
661,2017-243NewbeeTeam WE,LPL
662,220705,EUCS
663,220722,EUCS
664,220723,EUCS
665,220728,EUCS
666,220729,EUCS
667,220740,EUCS
668,250250,TCL
669,250257,TCL
670,250267,TCL
671,250268,TCL
672,250269,TCL
673,250291,TCL
674,250326,TCL
675,250330,TCL
676,250331,TCL
677,250337,TCL
678,1002150053,RRNAEU
679,1002150063,RRNAEU
680,1002150070,RRNAEU
681,1002150077,RRNAEU
682,250190,TCL
683,1002150081,RRNAEU
684,1002150086,RRNAEU
685,1002150090,RRNAEU
686,1002150105,RRNAEU
687,1002150113,RRNAEU
688,1002150123,RRNAEU
689,1002150130,RRNAEU
690,1002150141,RRNAEU
691,1002160128,RRNAEU
692,1002160139,RRNAEU
693,1002160146,RRNAEU
694,1002160161,RRNAEU
695,1002160165,RRNAEU
696,1002160173,RRNAEU
697,180113,RRAsia
698,180121,RRAsia
699,180136,RRAsia
700,180146,RRAsia
701,180149,RRAsia
702,190168,RRAsia
703,180172,RRAsia
704,180183,RRAsia
705,180185,RRAsia
706,180194,RRAsia
707,180203,RRAsia
708,180217,RRAsia
709,1002160182,RRNAEU
710,1002160193,RRNAEU
711,1002160194,RRNAEU
712,190242,RRAsia
713,190253,RRAsia
714,180239,RRAsia
715,180254,RRAsia
716,180246,RRAsia
717,190293,RRAsia
718,180272,RRAsia
719,180280,RRAsia
720,180290,RRAsia
721,260146,EUCS
722,260171,EUCS
723,260181,EUCS
724,260191,EUCS
725,310053,LCK
726,310060,LCK
727,310066,LCK
728,310080,LCK
729,310088,LCK
730,310123,LCK
731,310129,LCK
732,310132,LCK
733,310138,LCK
734,310156,LCK
735,310159,LCK
736,300143,LCK
737,300165,LCK
738,300189,LCK
739,300195,LCK
740,1002150204,EULCS
741,1002150210,EULCS
742,1002150212,EULCS
743,1002160231,EULCS
744,1002160237,EULCS
